ElectionDate,ElectionName,ContestNumber,ContestName,PrecinctNumber,WardNumber,Candidate,Party,Votes
6/2/2020 12:00:00 AM,Primary Election,48,STG UNITED STATES REPRESENTATIVE,68,5,JOYCE (CHESTNUT) ROBINSON-PAUL,STG,1
6/2/2020 12:00:00 AM,Primary Election,49,REP NATIONAL COMMITTEEMAN,68,5,Write-in,REP,5
6/2/2020 12:00:00 AM,Primary Election,50,REP NATIONAL COMMITTEEWOMAN,68,5,ASHLEY CARTER MACLEAY,REP,19
6/2/2020 12:00:00 AM,Primary Election,58,REP CHAIR OF THE DC REPUBLICAN COMMITTEE WARD FIVE,68,5,Write-in,REP,5
6/2/2020 12:00:00 AM,Primary Election,59,LIB CHAIR OF THE LIBERTARIAN PARTY OF THE DISTRICT OF CO,68,5,JOE BISHOP-HENCHMAN,LIB,1
6/2/2020 12:00:00 AM,Primary Election,59,LIB CHAIR OF THE LIBERTARIAN PARTY OF THE DISTRICT OF CO,68,5,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,60,LIB VICE CHAIR OF THE LIBERTARIAN PARTY OF THE DISTRICT,68,5,Write-in,LIB,1
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,69,5,,CITYWIDE,2200
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,69,5,,DEM,2105
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,69,5,,REP,72
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,69,5,,LIB,6
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,69,5,,STG,17
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,69,5,,NPN,0
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,69,5,,CITYWIDE,687
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,69,5,,DEM,672
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,69,5,,REP,12
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,69,5,,LIB,0
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,69,5,,STG,3
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,69,5,,NPN,0
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,69,5,Write-in,DEM,4
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,69,5,JOSEPH R. BIDEN,DEM,581
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,69,5,TULSI GABBARD,DEM,1
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,69,5,BERNIE SANDERS,DEM,36
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,69,5,ELIZABETH WARREN,DEM,49
6/2/2020 12:00:00 AM,Primary Election,15,REP REPUBLICAN PRESIDENTIAL PREFERENCE,69,5,DONALD J. TRUMP,REP,7
6/2/2020 12:00:00 AM,Primary Election,16,STG DC STATEHOOD GREEN PRESIDENTIAL PREFERENCE,69,5,Write-in,STG,2
6/2/2020 12:00:00 AM,Primary Election,17,DEM DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,69,5,ELEANOR HOLMES NORTON,DEM,643
6/2/2020 12:00:00 AM,Primary Election,17,DEM DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,69,5,Write-in,DEM,13
6/2/2020 12:00:00 AM,Primary Election,18,REP DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,69,5,Write-in,REP,1
6/2/2020 12:00:00 AM,Primary Election,19,LIB DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,69,5,FORD FISCHER,LIB,0
6/2/2020 12:00:00 AM,Primary Election,19,LIB DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,69,5,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,20,STG DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,69,5,NATALE LINO STRACUZZI,STG,2
6/2/2020 12:00:00 AM,Primary Election,20,STG DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,69,5,Write-in,STG,1
6/2/2020 12:00:00 AM,Primary Election,21,DEM AT-LARGE MEMBER OF THE COUNCIL,69,5,ROBERT WHITE,DEM,595
6/2/2020 12:00:00 AM,Primary Election,21,DEM AT-LARGE MEMBER OF THE COUNCIL,69,5,Write-in,DEM,15
6/2/2020 12:00:00 AM,Primary Election,22,REP AT-LARGE MEMBER OF THE COUNCIL,69,5,MARYA PICKERING,REP,6
6/2/2020 12:00:00 AM,Primary Election,22,REP AT-LARGE MEMBER OF THE COUNCIL,69,5,Write-in,REP,1
6/2/2020 12:00:00 AM,Primary Election,23,LIB AT-LARGE MEMBER OF THE COUNCIL,69,5,JOE BISHOP-HENCHMAN,LIB,0
6/2/2020 12:00:00 AM,Primary Election,23,LIB AT-LARGE MEMBER OF THE COUNCIL,69,5,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,24,STG AT-LARGE MEMBER OF THE COUNCIL,69,5,ANN C. WILCOX,STG,3
6/2/2020 12:00:00 AM,Primary Election,24,STG AT-LARGE MEMBER OF THE COUNCIL,69,5,Write-in,STG,0
6/2/2020 12:00:00 AM,Primary Election,41,DEM UNITED STATES SENATOR,69,5,PAUL STRAUSS,DEM,541
6/2/2020 12:00:00 AM,Primary Election,41,DEM UNITED STATES SENATOR,69,5,Write-in,DEM,14
6/2/2020 12:00:00 AM,Primary Election,42,REP UNITED STATES SENATOR,69,5,Write-in,REP,2
6/2/2020 12:00:00 AM,Primary Election,43,LIB UNITED STATES SENATOR,69,5,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,44,STG UNITED STATES SENATOR,69,5,ELEANOR ORY (ECHO),STG,3
6/2/2020 12:00:00 AM,Primary Election,44,STG UNITED STATES SENATOR,69,5,Write-in,STG,0
6/2/2020 12:00:00 AM,Primary Election,45,DEM UNITED STATES REPRESENTATIVE,69,5,"OYE ""TAXFREEDC"" OWOLEWA",DEM,452
6/2/2020 12:00:00 AM,Primary Election,45,DEM UNITED STATES REPRESENTATIVE,69,5,Write-in,DEM,24
6/2/2020 12:00:00 AM,Primary Election,46,REP UNITED STATES REPRESENTATIVE,69,5,Write-in,REP,1
6/2/2020 12:00:00 AM,Primary Election,47,LIB UNITED STATES REPRESENTATIVE,69,5,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,48,STG UNITED STATES REPRESENTATIVE,69,5,JOYCE (CHESTNUT) ROBINSON-PAUL,STG,3
6/2/2020 12:00:00 AM,Primary Election,48,STG UNITED STATES REPRESENTATIVE,69,5,Write-in,STG,0
6/2/2020 12:00:00 AM,Primary Election,49,REP NATIONAL COMMITTEEMAN,69,5,Write-in,REP,1
6/2/2020 12:00:00 AM,Primary Election,50,REP NATIONAL COMMITTEEWOMAN,69,5,ASHLEY CARTER MACLEAY,REP,7
6/2/2020 12:00:00 AM,Primary Election,58,REP CHAIR OF THE DC REPUBLICAN COMMITTEE WARD FIVE,69,5,Write-in,REP,1
6/2/2020 12:00:00 AM,Primary Election,59,LIB CHAIR OF THE LIBERTARIAN PARTY OF THE DISTRICT OF CO,69,5,JOE BISHOP-HENCHMAN,LIB,0
6/2/2020 12:00:00 AM,Primary Election,59,LIB CHAIR OF THE LIBERTARIAN PARTY OF THE DISTRICT OF CO,69,5,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,60,LIB VICE CHAIR OF THE LIBERTARIAN PARTY OF THE DISTRICT,69,5,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,70,5,,CITYWIDE,1603
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,70,5,,DEM,1516
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,70,5,,REP,60
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,70,5,,LIB,3
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,70,5,,STG,24
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,70,5,,NPN,0
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,70,5,,CITYWIDE,444
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,70,5,,DEM,434
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,70,5,,REP,6
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,70,5,,LIB,0
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,70,5,,STG,4
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,70,5,,NPN,0
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,70,5,Write-in,DEM,2
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,70,5,ELIZABETH WARREN,DEM,39
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,70,5,BERNIE SANDERS,DEM,37
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,70,5,TULSI GABBARD,DEM,2
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,70,5,JOSEPH R. BIDEN,DEM,351
6/2/2020 12:00:00 AM,Primary Election,15,REP REPUBLICAN PRESIDENTIAL PREFERENCE,70,5,DONALD J. TRUMP,REP,4
6/2/2020 12:00:00 AM,Primary Election,16,STG DC STATEHOOD GREEN PRESIDENTIAL PREFERENCE,70,5,Write-in,STG,4
6/2/2020 12:00:00 AM,Primary Election,17,DEM DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,70,5,ELEANOR HOLMES NORTON,DEM,408
6/2/2020 12:00:00 AM,Primary Election,17,DEM DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,70,5,Write-in,DEM,5
6/2/2020 12:00:00 AM,Primary Election,18,REP DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,70,5,Write-in,REP,3
6/2/2020 12:00:00 AM,Primary Election,19,LIB DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,70,5,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,19,LIB DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,70,5,FORD FISCHER,LIB,0
6/2/2020 12:00:00 AM,Primary Election,20,STG DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,70,5,Write-in,STG,0
6/2/2020 12:00:00 AM,Primary Election,20,STG DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,70,5,NATALE LINO STRACUZZI,STG,4
6/2/2020 12:00:00 AM,Primary Election,21,DEM AT-LARGE MEMBER OF THE COUNCIL,70,5,Write-in,DEM,8
6/2/2020 12:00:00 AM,Primary Election,21,DEM AT-LARGE MEMBER OF THE COUNCIL,70,5,ROBERT WHITE,DEM,382
6/2/2020 12:00:00 AM,Primary Election,22,REP AT-LARGE MEMBER OF THE COUNCIL,70,5,Write-in,REP,0
6/2/2020 12:00:00 AM,Primary Election,22,REP AT-LARGE MEMBER OF THE COUNCIL,70,5,MARYA PICKERING,REP,6
6/2/2020 12:00:00 AM,Primary Election,23,LIB AT-LARGE MEMBER OF THE COUNCIL,70,5,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,23,LIB AT-LARGE MEMBER OF THE COUNCIL,70,5,JOE BISHOP-HENCHMAN,LIB,0
6/2/2020 12:00:00 AM,Primary Election,24,STG AT-LARGE MEMBER OF THE COUNCIL,70,5,Write-in,STG,0
6/2/2020 12:00:00 AM,Primary Election,24,STG AT-LARGE MEMBER OF THE COUNCIL,70,5,ANN C. WILCOX,STG,4
6/2/2020 12:00:00 AM,Primary Election,41,DEM UNITED STATES SENATOR,70,5,Write-in,DEM,14
6/2/2020 12:00:00 AM,Primary Election,41,DEM UNITED STATES SENATOR,70,5,PAUL STRAUSS,DEM,356
6/2/2020 12:00:00 AM,Primary Election,42,REP UNITED STATES SENATOR,70,5,Write-in,REP,1
6/2/2020 12:00:00 AM,Primary Election,43,LIB UNITED STATES SENATOR,70,5,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,44,STG UNITED STATES SENATOR,70,5,Write-in,STG,1
6/2/2020 12:00:00 AM,Primary Election,44,STG UNITED STATES SENATOR,70,5,ELEANOR ORY (ECHO),STG,3
6/2/2020 12:00:00 AM,Primary Election,45,DEM UNITED STATES REPRESENTATIVE,70,5,Write-in,DEM,13
6/2/2020 12:00:00 AM,Primary Election,45,DEM UNITED STATES REPRESENTATIVE,70,5,"OYE ""TAXFREEDC"" OWOLEWA",DEM,315
6/2/2020 12:00:00 AM,Primary Election,46,REP UNITED STATES REPRESENTATIVE,70,5,Write-in,REP,2
6/2/2020 12:00:00 AM,Primary Election,47,LIB UNITED STATES REPRESENTATIVE,70,5,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,48,STG UNITED STATES REPRESENTATIVE,70,5,Write-in,STG,0
6/2/2020 12:00:00 AM,Primary Election,48,STG UNITED STATES REPRESENTATIVE,70,5,JOYCE (CHESTNUT) ROBINSON-PAUL,STG,4
6/2/2020 12:00:00 AM,Primary Election,49,REP NATIONAL COMMITTEEMAN,70,5,Write-in,REP,2
6/2/2020 12:00:00 AM,Primary Election,50,REP NATIONAL COMMITTEEWOMAN,70,5,ASHLEY CARTER MACLEAY,REP,6
6/2/2020 12:00:00 AM,Primary Election,58,REP CHAIR OF THE DC REPUBLICAN COMMITTEE WARD FIVE,70,5,Write-in,REP,3
6/2/2020 12:00:00 AM,Primary Election,59,LIB CHAIR OF THE LIBERTARIAN PARTY OF THE DISTRICT OF CO,70,5,JOE BISHOP-HENCHMAN,LIB,0
6/2/2020 12:00:00 AM,Primary Election,59,LIB CHAIR OF THE LIBERTARIAN PARTY OF THE DISTRICT OF CO,70,5,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,60,LIB VICE CHAIR OF THE LIBERTARIAN PARTY OF THE DISTRICT,70,5,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,71,5,,CITYWIDE,2572
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,71,5,,DEM,2460
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,71,5,,REP,69
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,71,5,,LIB,12
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,71,5,,STG,31
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,71,5,,NPN,0
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,71,5,,CITYWIDE,630
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,71,5,,DEM,621
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,71,5,,REP,3
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,71,5,,LIB,0
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,71,5,,STG,6
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,71,5,,NPN,0
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,71,5,Write-in,DEM,1
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,71,5,JOSEPH R. BIDEN,DEM,536
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,71,5,TULSI GABBARD,DEM,4
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,71,5,BERNIE SANDERS,DEM,40
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,71,5,ELIZABETH WARREN,DEM,39
6/2/2020 12:00:00 AM,Primary Election,15,REP REPUBLICAN PRESIDENTIAL PREFERENCE,71,5,DONALD J. TRUMP,REP,0
6/2/2020 12:00:00 AM,Primary Election,16,STG DC STATEHOOD GREEN PRESIDENTIAL PREFERENCE,71,5,Write-in,STG,1
6/2/2020 12:00:00 AM,Primary Election,17,DEM DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,71,5,ELEANOR HOLMES NORTON,DEM,602
6/2/2020 12:00:00 AM,Primary Election,17,DEM DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,71,5,Write-in,DEM,10
6/2/2020 12:00:00 AM,Primary Election,18,REP DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,71,5,Write-in,REP,1
6/2/2020 12:00:00 AM,Primary Election,19,LIB DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,71,5,FORD FISCHER,LIB,0
6/2/2020 12:00:00 AM,Primary Election,19,LIB DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,71,5,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,20,STG DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,71,5,NATALE LINO STRACUZZI,STG,5
6/2/2020 12:00:00 AM,Primary Election,20,STG DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,71,5,Write-in,STG,1
6/2/2020 12:00:00 AM,Primary Election,21,DEM AT-LARGE MEMBER OF THE COUNCIL,71,5,ROBERT WHITE,DEM,564
6/2/2020 12:00:00 AM,Primary Election,21,DEM AT-LARGE MEMBER OF THE COUNCIL,71,5,Write-in,DEM,14
6/2/2020 12:00:00 AM,Primary Election,22,REP AT-LARGE MEMBER OF THE COUNCIL,71,5,MARYA PICKERING,REP,1
6/2/2020 12:00:00 AM,Primary Election,22,REP AT-LARGE MEMBER OF THE COUNCIL,71,5,Write-in,REP,1
6/2/2020 12:00:00 AM,Primary Election,23,LIB AT-LARGE MEMBER OF THE COUNCIL,71,5,JOE BISHOP-HENCHMAN,LIB,0
6/2/2020 12:00:00 AM,Primary Election,23,LIB AT-LARGE MEMBER OF THE COUNCIL,71,5,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,24,STG AT-LARGE MEMBER OF THE COUNCIL,71,5,ANN C. WILCOX,STG,5
6/2/2020 12:00:00 AM,Primary Election,24,STG AT-LARGE MEMBER OF THE COUNCIL,71,5,Write-in,STG,1
6/2/2020 12:00:00 AM,Primary Election,41,DEM UNITED STATES SENATOR,71,5,PAUL STRAUSS,DEM,532
6/2/2020 12:00:00 AM,Primary Election,41,DEM UNITED STATES SENATOR,71,5,Write-in,DEM,14
6/2/2020 12:00:00 AM,Primary Election,42,REP UNITED STATES SENATOR,71,5,Write-in,REP,1
6/2/2020 12:00:00 AM,Primary Election,43,LIB UNITED STATES SENATOR,71,5,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,44,STG UNITED STATES SENATOR,71,5,ELEANOR ORY (ECHO),STG,5
6/2/2020 12:00:00 AM,Primary Election,44,STG UNITED STATES SENATOR,71,5,Write-in,STG,1
6/2/2020 12:00:00 AM,Primary Election,45,DEM UNITED STATES REPRESENTATIVE,71,5,"OYE ""TAXFREEDC"" OWOLEWA",DEM,468
6/2/2020 12:00:00 AM,Primary Election,45,DEM UNITED STATES REPRESENTATIVE,71,5,Write-in,DEM,23
6/2/2020 12:00:00 AM,Primary Election,46,REP UNITED STATES REPRESENTATIVE,71,5,Write-in,REP,1
6/2/2020 12:00:00 AM,Primary Election,47,LIB UNITED STATES REPRESENTATIVE,71,5,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,48,STG UNITED STATES REPRESENTATIVE,71,5,JOYCE (CHESTNUT) ROBINSON-PAUL,STG,5
6/2/2020 12:00:00 AM,Primary Election,48,STG UNITED STATES REPRESENTATIVE,71,5,Write-in,STG,1
6/2/2020 12:00:00 AM,Primary Election,49,REP NATIONAL COMMITTEEMAN,71,5,Write-in,REP,1
6/2/2020 12:00:00 AM,Primary Election,50,REP NATIONAL COMMITTEEWOMAN,71,5,ASHLEY CARTER MACLEAY,REP,2
6/2/2020 12:00:00 AM,Primary Election,58,REP CHAIR OF THE DC REPUBLICAN COMMITTEE WARD FIVE,71,5,Write-in,REP,1
6/2/2020 12:00:00 AM,Primary Election,59,LIB CHAIR OF THE LIBERTARIAN PARTY OF THE DISTRICT OF CO,71,5,JOE BISHOP-HENCHMAN,LIB,0
6/2/2020 12:00:00 AM,Primary Election,59,LIB CHAIR OF THE LIBERTARIAN PARTY OF THE DISTRICT OF CO,71,5,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,60,LIB VICE CHAIR OF THE LIBERTARIAN PARTY OF THE DISTRICT,71,5,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,72,5,,CITYWIDE,4628
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,72,5,,DEM,4426
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,72,5,,REP,151
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,72,5,,LIB,17
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,72,5,,STG,34
6/2/2020 12:00:00 AM,Primary Election,-2,REGISTERED VOTERS - TOTAL,72,5,,NPN,0
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,72,5,,CITYWIDE,874
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,72,5,,DEM,863
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,72,5,,REP,5
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,72,5,,LIB,2
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,72,5,,STG,4
6/2/2020 12:00:00 AM,Primary Election,-1,BALLOTS CAST - TOTAL,72,5,,NPN,0
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,72,5,Write-in,DEM,2
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,72,5,ELIZABETH WARREN,DEM,61
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,72,5,BERNIE SANDERS,DEM,75
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,72,5,TULSI GABBARD,DEM,5
6/2/2020 12:00:00 AM,Primary Election,14,DEM DEMOCRATIC PRESIDENTIAL PREFERENCE,72,5,JOSEPH R. BIDEN,DEM,714
6/2/2020 12:00:00 AM,Primary Election,15,REP REPUBLICAN PRESIDENTIAL PREFERENCE,72,5,DONALD J. TRUMP,REP,3
6/2/2020 12:00:00 AM,Primary Election,16,STG DC STATEHOOD GREEN PRESIDENTIAL PREFERENCE,72,5,Write-in,STG,1
6/2/2020 12:00:00 AM,Primary Election,17,DEM DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,72,5,ELEANOR HOLMES NORTON,DEM,834
6/2/2020 12:00:00 AM,Primary Election,17,DEM DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,72,5,Write-in,DEM,10
6/2/2020 12:00:00 AM,Primary Election,18,REP DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,72,5,Write-in,REP,0
6/2/2020 12:00:00 AM,Primary Election,19,LIB DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,72,5,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,19,LIB DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,72,5,FORD FISCHER,LIB,1
6/2/2020 12:00:00 AM,Primary Election,20,STG DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,72,5,Write-in,STG,0
6/2/2020 12:00:00 AM,Primary Election,20,STG DELEGATE TO THE U.S. HOUSE OF REPRESENTATIVES,72,5,NATALE LINO STRACUZZI,STG,4
6/2/2020 12:00:00 AM,Primary Election,21,DEM AT-LARGE MEMBER OF THE COUNCIL,72,5,Write-in,DEM,17
6/2/2020 12:00:00 AM,Primary Election,21,DEM AT-LARGE MEMBER OF THE COUNCIL,72,5,ROBERT WHITE,DEM,783
6/2/2020 12:00:00 AM,Primary Election,22,REP AT-LARGE MEMBER OF THE COUNCIL,72,5,Write-in,REP,0
6/2/2020 12:00:00 AM,Primary Election,22,REP AT-LARGE MEMBER OF THE COUNCIL,72,5,MARYA PICKERING,REP,2
6/2/2020 12:00:00 AM,Primary Election,23,LIB AT-LARGE MEMBER OF THE COUNCIL,72,5,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,23,LIB AT-LARGE MEMBER OF THE COUNCIL,72,5,JOE BISHOP-HENCHMAN,LIB,2
6/2/2020 12:00:00 AM,Primary Election,24,STG AT-LARGE MEMBER OF THE COUNCIL,72,5,Write-in,STG,0
6/2/2020 12:00:00 AM,Primary Election,24,STG AT-LARGE MEMBER OF THE COUNCIL,72,5,ANN C. WILCOX,STG,4
6/2/2020 12:00:00 AM,Primary Election,41,DEM UNITED STATES SENATOR,72,5,Write-in,DEM,15
6/2/2020 12:00:00 AM,Primary Election,41,DEM UNITED STATES SENATOR,72,5,PAUL STRAUSS,DEM,743
6/2/2020 12:00:00 AM,Primary Election,42,REP UNITED STATES SENATOR,72,5,Write-in,REP,1
6/2/2020 12:00:00 AM,Primary Election,43,LIB UNITED STATES SENATOR,72,5,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,44,STG UNITED STATES SENATOR,72,5,Write-in,STG,0
6/2/2020 12:00:00 AM,Primary Election,44,STG UNITED STATES SENATOR,72,5,ELEANOR ORY (ECHO),STG,4
6/2/2020 12:00:00 AM,Primary Election,45,DEM UNITED STATES REPRESENTATIVE,72,5,Write-in,DEM,13
6/2/2020 12:00:00 AM,Primary Election,45,DEM UNITED STATES REPRESENTATIVE,72,5,"OYE ""TAXFREEDC"" OWOLEWA",DEM,677
6/2/2020 12:00:00 AM,Primary Election,46,REP UNITED STATES REPRESENTATIVE,72,5,Write-in,REP,0
6/2/2020 12:00:00 AM,Primary Election,47,LIB UNITED STATES REPRESENTATIVE,72,5,Write-in,LIB,0
6/2/2020 12:00:00 AM,Primary Election,48,STG UNITED STATES REPRESENTATIVE,72,5,Write-in,STG,0
6/2/2020 12:00:00 AM,Primary Election,48,STG UNITED STATES REPRESENTATIVE,72,5,JOYCE (CHESTNUT) ROBINSON-PAUL,STG,4
6/2/2020 12:00:00 AM,Primary Election,49,REP NATIONAL COMMITTEEMAN,72,5,Write-in,REP,0
6/2/2020 12:00:00 AM,Primary Election,50,REP NATIONAL COMMITTEEWOMAN,72,5,ASHLEY CARTER MACLEAY,REP,3
